scenario,u,v,distance_m,speed_mps,congest_base
OSM_SMALL,218,220,10.329891087595245,10.738707795608184,0.3333333332222222
OSM_SMALL,219,222,24.500628240156203,9.276059999920902,0.4999999998333333
OSM_SMALL,220,224,9.999250167210379,8.267872765296158,0.6666666664444444
OSM_SMALL,221,247,83.46328029358821,12.36583427238879,0.3333333332222222
OSM_SMALL,221,223,6.272765922024182,9.045702811473667,0.4999999998333333
OSM_SMALL,222,224,16.13834056828815,8.558775055361242,0.4999999998333333
OSM_SMALL,223,225,13.760559396668969,11.7223902868184,0.3333333332222222
OSM_SMALL,224,227,10.966520201780476,8.884346348796972,0.6666666664444444
OSM_SMALL,225,228,23.3541814593408,13.138435909160137,0.1666666666111111
OSM_SMALL,226,229,7.036802837407645,11.845747020560859,0.3333333332222222
OSM_SMALL,227,231,7.656172687751098,10.145293890461884,0.4999999998333333
OSM_SMALL,227,230,12.140957966682661,9.926471623706894,0.4999999998333333
OSM_SMALL,229,234,9.952753722847616,8.664822653706416,0.6666666664444444
OSM_SMALL,230,232,9.021890251421073,12.396654930387248,0.3333333332222222
OSM_SMALL,231,233,2.847733313450289,13.007204923188308,0.1666666666111111
OSM_SMALL,232,234,12.598053401499445,8.538351512015021,0.6666666664444444
OSM_SMALL,234,235,8.088513197150887,7.581706733053642,0.6666666664444444
OSM_SMALL,234,238,7.621543085807035,7.0512117480341,0.6666666664444444
OSM_SMALL,235,236,6.504788538969666,11.377377357351557,0.3333333332222222
OSM_SMALL,236,237,4.097666442301072,10.472830244902951,0.3333333332222222
OSM_SMALL,237,239,13.736541351784204,10.928822478285854,0.3333333332222222
OSM_SMALL,238,246,39.05981769107318,12.13095997926953,0.1666666666111111
OSM_SMALL,239,241,26.794357922784215,9.556605911876673,0.3333333332222222
