scenario,node,lon,lat
OSM_MEDIUM,317,-3.187798,55.944659
OSM_MEDIUM,318,-3.187765,55.946509
OSM_MEDIUM,319,-3.18776,55.944577
OSM_MEDIUM,320,-3.187739,55.946582
OSM_MEDIUM,321,-3.187735,55.945585
OSM_MEDIUM,322,-3.187707,55.945526
OSM_MEDIUM,323,-3.187705,55.944456
OSM_MEDIUM,324,-3.187699,55.946478
OSM_MEDIUM,325,-3.187673,55.946553
OSM_MEDIUM,326,-3.187656,55.94793
OSM_MEDIUM,327,-3.187645,55.946445
OSM_MEDIUM,328,-3.187639,55.947899
OSM_MEDIUM,329,-3.187636,55.948648
OSM_MEDIUM,330,-3.187615,55.946513
OSM_MEDIUM,331,-3.187588,55.94641
OSM_MEDIUM,332,-3.187588,55.94781
OSM_MEDIUM,333,-3.187576,55.946475
OSM_MEDIUM,334,-3.187542,55.946426
OSM_MEDIUM,335,-3.18754,55.945972
OSM_MEDIUM,336,-3.187519,55.945927
OSM_MEDIUM,337,-3.187499,55.94635
OSM_MEDIUM,338,-3.187417,55.94388
OSM_MEDIUM,339,-3.187413,55.944507
OSM_MEDIUM,340,-3.187383,55.945981
OSM_MEDIUM,341,-3.18734,55.946972
OSM_MEDIUM,342,-3.187338,55.949713
OSM_MEDIUM,343,-3.187337,55.946149
OSM_MEDIUM,344,-3.187322,55.949683
OSM_MEDIUM,345,-3.187317,55.948672
OSM_MEDIUM,346,-3.187307,55.946919
OSM_MEDIUM,347,-3.187294,55.948674
OSM_MEDIUM,348,-3.187279,55.949602
OSM_MEDIUM,349,-3.187278,55.944529
OSM_MEDIUM,350,-3.187264,55.949574
OSM_MEDIUM,351,-3.18725,55.949543
OSM_MEDIUM,352,-3.187235,55.946015
OSM_MEDIUM,353,-3.187235,55.946802
OSM_MEDIUM,354,-3.187222,55.945598
OSM_MEDIUM,355,-3.18722,55.950212
OSM_MEDIUM,356,-3.187165,55.945925
OSM_MEDIUM,357,-3.18713,55.947987
OSM_MEDIUM,358,-3.187114,55.946603
OSM_MEDIUM,359,-3.187113,55.945615
OSM_MEDIUM,360,-3.187092,55.945824
OSM_MEDIUM,361,-3.187081,55.9487
OSM_MEDIUM,362,-3.187073,55.949919
