scenario,u,v,distance_m,speed_mps,congest_base
OSM_MEDIUM,330,333,4.860753012758273,11.355294788842059,0.3333333332222222
OSM_MEDIUM,331,337,8.745585823564365,10.471934962704193,0.4999999998333333
OSM_MEDIUM,332,389,61.73356754179492,9.551770645198792,0.4999999998333333
OSM_MEDIUM,333,334,5.860264344923978,9.532914432051633,0.3333333332222222
OSM_MEDIUM,334,337,8.916628623398667,8.253836289380516,0.4999999998333333
OSM_MEDIUM,335,340,9.836545757958644,12.17898283964413,0.3333333332222222
OSM_MEDIUM,336,340,10.329891087595245,10.281034866328227,0.3333333332222222
OSM_MEDIUM,337,343,24.500628240156203,9.746013435649518,0.4999999998333333
OSM_MEDIUM,339,349,8.7857879582401,12.021843573296886,0.3333333332222222
OSM_MEDIUM,340,352,9.999250167210379,8.71397556113841,0.6666666664444444
OSM_MEDIUM,341,463,83.46328029358821,7.225468146605524,0.8333333330555555
OSM_MEDIUM,341,346,6.272765922024182,9.499900021479244,0.4999999998333333
OSM_MEDIUM,342,344,3.5116278835746404,13.22116546717969,0.1666666666111111
OSM_MEDIUM,343,352,16.13834056828815,9.73681244809106,0.4999999998333333
OSM_MEDIUM,344,348,9.408773594874093,11.07865639338042,0.3333333332222222
OSM_MEDIUM,345,347,1.4301732099474491,9.169068387854304,0.4999999998333333
OSM_MEDIUM,346,353,13.760559396668969,12.359173567164845,0.3333333332222222
OSM_MEDIUM,347,361,13.551308135132219,9.403231198018561,0.3333333332222222
OSM_MEDIUM,348,350,3.255860702060363,11.07238054738768,0.3333333332222222
OSM_MEDIUM,349,380,34.40877843297296,10.510220126831017,0.3333333332222222
OSM_MEDIUM,350,351,3.5386382587897356,12.067685626995697,0.3333333332222222
OSM_MEDIUM,351,371,84.2826283797347,10.810169018281295,0.3333333332222222
OSM_MEDIUM,352,356,10.966520201780476,7.641263254153947,0.6666666664444444
OSM_MEDIUM,353,358,23.3541814593408,13.236253615336343,0.1666666666111111
OSM_MEDIUM,354,359,7.036802837407645,9.756035078442151,0.3333333332222222
OSM_MEDIUM,355,362,33.83950769592891,12.060739163865897,0.1666666666111111
OSM_MEDIUM,356,363,7.656172687751098,8.606974074150012,0.4999999998333333
OSM_MEDIUM,356,360,12.140957966682661,8.468754832596808,0.4999999998333333
OSM_MEDIUM,357,377,20.77371081220821,12.369883515227453,0.3333333332222222
OSM_MEDIUM,359,368,9.952753722847616,7.00925965667008,0.6666666664444444
OSM_MEDIUM,360,364,9.021890251421073,10.610627877876004,0.3333333332222222
OSM_MEDIUM,361,384,22.912524057713192,11.139198844944042,0.3333333332222222
OSM_MEDIUM,362,366,18.35580466349394,12.028567876758611,0.3333333332222222
OSM_MEDIUM,363,365,2.847733313450289,11.07970292021991,0.1666666666111111
OSM_MEDIUM,364,368,12.598053401499445,6.94260660292284,0.6666666664444444
OSM_MEDIUM,366,386,69.63415970893855,12.24833979173784,0.3333333332222222
OSM_MEDIUM,367,369,11.590103588594706,10.932887465808784,0.1666666666111111
OSM_MEDIUM,368,370,8.088513197150887,7.81449257254029,0.6666666664444444
OSM_MEDIUM,368,375,7.621543085807035,8.20003629310718,0.6666666664444444
OSM_MEDIUM,369,422,42.86236870209029,12.031060435797972,0.3333333332222222
OSM_MEDIUM,370,372,6.504788538969666,11.633571311596047,0.3333333332222222
OSM_MEDIUM,371,376,18.858765904265532,11.732467225642207,0.3333333332222222
OSM_MEDIUM,372,374,4.097666442301072,11.45241556063253,0.3333333332222222
OSM_MEDIUM,373,379,7.0582041785525735,12.125729467341529,0.1666666666111111
OSM_MEDIUM,374,378,13.736541351784204,9.682148403021406,0.3333333332222222
OSM_MEDIUM,375,416,39.05981769107318,9.182310292945063,0.4999999998333333
OSM_MEDIUM,376,381,17.149601637974136,9.90531047062768,0.3333333332222222
OSM_MEDIUM,377,383,4.756065483031065,10.141746610096856,0.3333333332222222
OSM_MEDIUM,378,390,26.794357922784215,12.078672161645352,0.3333333332222222
OSM_MEDIUM,379,382,1.5980989385114819,12.163276648997497,0.3333333332222222
OSM_MEDIUM,380,413,30.22561080688453,10.49304885334111,0.4999999998333333
OSM_MEDIUM,381,391,28.162254698359476,12.059649693659086,0.3333333332222222
OSM_MEDIUM,382,385,1.4871334411147785,9.925889490199124,0.3333333332222222
OSM_MEDIUM,383,387,3.632633235891194,9.44626560061518,0.3333333332222222
OSM_MEDIUM,384,395,12.978040958660635,9.054824625310204,0.4999999998333333
OSM_MEDIUM,385,404,19.795245485591384,10.22827625778132,0.3333333332222222
OSM_MEDIUM,386,388,7.672564883547076,11.67397620123033,0.3333333332222222
OSM_MEDIUM,387,394,10.10157733542178,8.34144084932666,0.4999999998333333
OSM_MEDIUM,388,395,34.86219056095199,10.689962373247832,0.4999999998333333
OSM_MEDIUM,389,398,10.42850527223698,10.002259689714307,0.4999999998333333
OSM_MEDIUM,390,396,15.884123750102527,10.60193856818031,0.3333333332222222
OSM_MEDIUM,391,392,4.213234165827107,10.92703284874415,0.3333333332222222
OSM_MEDIUM,392,394,14.343126406702218,10.137536875160157,0.4999999998333333
OSM_MEDIUM,393,406,14.4139537795742,10.954267870244054,0.1666666666111111
OSM_MEDIUM,394,398,11.79953463811525,7.029931748695399,0.6666666664444444
OSM_MEDIUM,395,397,2.261035843558851,7.483732790798879,0.6666666664444444
OSM_MEDIUM,396,400,11.336762464258952,10.523592192920372,0.4999999998333333
OSM_MEDIUM,397,407,30.27054947604663,8.803562035168476,0.4999999998333333
OSM_MEDIUM,397,442,19.80735588237625,8.652134735586564,0.6666666664444444
OSM_MEDIUM,398,399,3.5256887393867697,9.310281618378339,0.4999999998333333
OSM_MEDIUM,399,401,4.966933077422232,8.496888840952968,0.4999999998333333
OSM_MEDIUM,400,413,26.43879308095642,8.109718721755524,0.6666666664444444
OSM_MEDIUM,400,454,21.50053025069294,9.115502790774835,0.4999999998333333
OSM_MEDIUM,401,408,7.064096372615482,9.765948043141558,0.4999999998333333
OSM_MEDIUM,401,405,6.199729180123916,10.302408477493248,0.4999999998333333
OSM_MEDIUM,402,403,1.6354218513681487,10.899012721076453,0.3333333332222222
OSM_MEDIUM,402,472,30.31793145314288,10.71908467234429,0.1666666666111111
OSM_MEDIUM,403,412,19.950096898135673,10.69513179456892,0.3333333332222222
OSM_MEDIUM,404,423,10.104434870898693,9.536667028645528,0.4999999998333333
OSM_MEDIUM,405,411,24.04930566421574,9.89186488253808,0.3333333332222222
OSM_MEDIUM,406,409,2.9541822744888284,10.936537726381534,0.3333333332222222
OSM_MEDIUM,407,410,5.501319418811246,9.729678889118157,0.3333333332222222
OSM_MEDIUM,408,439,8.769106015194055,11.490502950946475,0.3333333332222222
OSM_MEDIUM,409,419,2.7726524561294985,11.25578454713111,0.3333333332222222
OSM_MEDIUM,410,443,26.29088615479042,11.426881325237563,0.1666666666111111
OSM_MEDIUM,411,423,8.32877793498017,10.64874612327127,0.4999999998333333
OSM_MEDIUM,412,425,7.77063256120042,11.805507577259092,0.3333333332222222
OSM_MEDIUM,413,417,1.5662290804329952,9.76305057106679,0.4999999998333333
OSM_MEDIUM,414,416,1.5196649211145608,8.785434637475802,0.4999999998333333
OSM_MEDIUM,414,415,2.247181582968439,10.417305050386839,0.3333333332222222
OSM_MEDIUM,415,418,1.5152660845475237,11.768434633651674,0.3333333332222222
OSM_MEDIUM,416,421,1.8749302688652103,10.440204006211095,0.4999999998333333
OSM_MEDIUM,417,440,13.532607716391928,11.20387834986549,0.3333333332222222
OSM_MEDIUM,418,420,1.4917715887004661,10.478836983736034,0.3333333332222222
OSM_MEDIUM,419,428,2.6833177829241954,8.539339186469913,0.4999999998333333
OSM_MEDIUM,420,424,1.971486823594733,10.742123445674522,0.3333333332222222
OSM_MEDIUM,421,426,2.2656149134487453,10.183376192483838,0.3333333332222222
OSM_MEDIUM,422,427,3.261524572055945,9.902676187333567,0.4999999998333333
OSM_MEDIUM,423,430,7.936230110771206,9.88088767319422,0.4999999998333333
OSM_MEDIUM,424,429,2.024019842879509,12.45298072033116,0.3333333332222222
OSM_MEDIUM,425,431,5.082013886619423,12.042011138924842,0.3333333332222222
OSM_MEDIUM,426,435,2.5297495945968214,9.471886828128323,0.3333333332222222
OSM_MEDIUM,427,450,11.218536806554846,10.25097163202302,0.4999999998333333
OSM_MEDIUM,427,436,3.9726453149541165,10.492056091156272,0.4999999998333333
OSM_MEDIUM,428,438,2.2330538305446326,9.841524587458387,0.4999999998333333
OSM_MEDIUM,428,432,3.1731873202594216,9.977340709442892,0.4999999998333333
OSM_MEDIUM,429,437,2.250429566111102,9.43512266651019,0.3333333332222222
OSM_MEDIUM,430,463,38.37516131642646,7.52114163853735,0.6666666664444444
OSM_MEDIUM,431,433,0.7449821117602516,11.704451518776292,0.3333333332222222
OSM_MEDIUM,432,434,0.752488338042394,12.365121136587291,0.3333333332222222
OSM_MEDIUM,433,434,0.7676491461217873,11.053556081403094,0.3333333332222222
OSM_MEDIUM,435,447,3.3094974645794966,11.88301880446595,0.3333333332222222
OSM_MEDIUM,436,476,21.609564687070097,11.585898636679993,0.3333333332222222
OSM_MEDIUM,437,441,1.3978936057301714,11.20007307979036,0.3333333332222222
OSM_MEDIUM,438,445,2.0716650157539265,11.242895864313716,0.3333333332222222
OSM_MEDIUM,439,461,7.6870624639626675,9.811055507571666,0.3333333332222222
OSM_MEDIUM,440,453,7.673334248975462,10.700526301900558,0.3333333332222222
OSM_MEDIUM,441,444,1.2276619270903892,11.823593071659847,0.3333333332222222
OSM_MEDIUM,442,474,44.01160708388207,7.067974985677781,0.6666666664444444
OSM_MEDIUM,442,469,13.288890792014264,7.328184439571719,0.6666666664444444
OSM_MEDIUM,444,446,1.3278689510031951,10.262876628701239,0.3333333332222222
OSM_MEDIUM,445,452,3.953897140396027,8.391255319168136,0.4999999998333333
OSM_MEDIUM,446,448,1.5386859244383382,11.774914937632781,0.3333333332222222
OSM_MEDIUM,447,455,2.417199591087728,9.923262459049214,0.3333333332222222
OSM_MEDIUM,448,449,1.296689916871333,10.208014357863503,0.3333333332222222
OSM_MEDIUM,449,451,1.1705790036350991,11.219415252661353,0.3333333332222222
OSM_MEDIUM,450,471,33.23324465500856,9.54475106298897,0.3333333332222222
OSM_MEDIUM,451,452,1.2380862877182277,8.969376289125318,0.4999999998333333
OSM_MEDIUM,452,456,1.3823342000677736,9.69095053896222,0.4999999998333333
OSM_MEDIUM,453,458,4.916904232139546,11.847438359571324,0.3333333332222222
OSM_MEDIUM,454,468,14.421609713431197,11.537539300835222,0.1666666666111111
OSM_MEDIUM,455,460,2.618433862851661,12.174842892934516,0.3333333332222222
OSM_MEDIUM,456,457,1.420699464429578,9.405331945516995,0.3333333332222222
OSM_MEDIUM,457,494,20.562529380118967,12.376879321730813,0.3333333332222222
OSM_MEDIUM,458,467,9.109954897673939,10.381785828733321,0.3333333332222222
OSM_MEDIUM,459,466,20.484026320576127,8.371586764292859,0.4999999998333333
OSM_MEDIUM,459,473,7.57310860643537,11.849583022076537,0.1666666666111111
OSM_MEDIUM,460,466,4.37115095150812,10.122205495027236,0.4999999998333333
OSM_MEDIUM,461,478,8.703339960406753,9.54263566984323,0.3333333332222222
OSM_MEDIUM,462,465,11.438386202988243,13.149871958174945,0.1666666666111111
OSM_MEDIUM,463,477,7.833083884203214,7.860915551589203,0.6666666664444444
OSM_MEDIUM,463,464,5.253569973000105,8.697255542891266,0.6666666664444444
OSM_MEDIUM,464,470,11.391411857864572,11.510777190067516,0.3333333332222222
OSM_MEDIUM,465,469,7.403415058331787,10.615720607972701,0.4999999998333333
OSM_MEDIUM,466,475,3.270944192511898,9.225478203781828,0.4999999998333333
OSM_MEDIUM,467,481,8.57732398847192,11.611195683118698,0.3333333332222222
OSM_MEDIUM,469,480,4.0814926452987015,10.660247335827435,0.4999999998333333
OSM_MEDIUM,470,483,18.12437712888648,12.357957053620243,0.3333333332222222
OSM_MEDIUM,471,493,28.835420937254593,13.481743414999814,0.1666666666111111
OSM_MEDIUM,474,487,42.38198280600037,8.509031868927918,0.4999999998333333
OSM_MEDIUM,474,489,9.376666229019929,8.857492918576769,0.4999999998333333
OSM_MEDIUM,475,479,1.8839502642476922,9.849099174972531,0.3333333332222222
OSM_MEDIUM,476,484,7.3902029129172115,8.30633010147799,0.6666666664444444
OSM_MEDIUM,477,565,83.67455805137143,10.190616573978804,0.3333333332222222
OSM_MEDIUM,478,492,7.495782291134281,8.939696484549138,0.4999999998333333
OSM_MEDIUM,479,482,1.876453575621156,9.544268824598355,0.3333333332222222
OSM_MEDIUM,480,495,8.798600575631575,9.885188342827497,0.3333333332222222
OSM_MEDIUM,481,484,4.716922922864328,7.351304566467514,0.6666666664444444
OSM_MEDIUM,482,485,2.5932777498500577,12.29123588665615,0.3333333332222222
OSM_MEDIUM,483,491,9.859900204413176,11.04772882586107,0.3333333332222222
OSM_MEDIUM,484,549,79.19348129026555,8.480331800631982,0.6666666664444444
OSM_MEDIUM,484,490,4.850799088014404,8.176188488649279,0.6666666664444444
OSM_MEDIUM,485,488,1.4839894463791756,9.653809579202697,0.3333333332222222
OSM_MEDIUM,486,506,64.00552995945755,11.330935613769915,0.1666666666111111
OSM_MEDIUM,487,492,6.483494405463068,9.945615285764013,0.4999999998333333
OSM_MEDIUM,488,497,5.195775632485976,8.489024409462091,0.4999999998333333
OSM_MEDIUM,489,505,18.842617202939554,11.188531603331851,0.1666666666111111
OSM_MEDIUM,490,504,25.766881478663073,11.962394431443744,0.3333333332222222
OSM_MEDIUM,491,498,10.222144113595613,10.103991466666091,0.3333333332222222
OSM_MEDIUM,492,496,3.951105542079003,10.628852703450159,0.4999999998333333
OSM_MEDIUM,494,516,28.710901311620113,10.323990682668706,0.3333333332222222
OSM_MEDIUM,495,499,6.504125451639261,9.756871608307152,0.3333333332222222
OSM_MEDIUM,496,509,19.27031280954847,9.453143962491698,0.3333333332222222
OSM_MEDIUM,497,503,11.759368008861747,10.578579464523028,0.4999999998333333
OSM_MEDIUM,497,500,16.317376572363866,8.47405620572504,0.4999999998333333
OSM_MEDIUM,498,501,17.501237193202233,12.271983755773709,0.3333333332222222
OSM_MEDIUM,499,502,5.845782392810644,11.256843902885041,0.3333333332222222
OSM_MEDIUM,500,517,38.11623313679143,10.422975072853019,0.4999999998333333
OSM_MEDIUM,501,510,19.17128700037459,11.800632031189265,0.3333333332222222
OSM_MEDIUM,502,508,5.910561052160123,6.9429195516389965,0.6666666664444444
OSM_MEDIUM,503,533,32.83008637226439,11.148196006044845,0.3333333332222222
OSM_MEDIUM,504,507,6.726182325263873,10.401900944445238,0.4999999998333333
OSM_MEDIUM,506,508,5.417765560428594,7.031660925302248,0.6666666664444444
OSM_MEDIUM,507,511,3.931456849747802,9.042989049010968,0.4999999998333333
OSM_MEDIUM,507,520,25.4526184004181,7.163645702585887,0.6666666664444444
OSM_MEDIUM,508,515,12.026761647593645,5.728071952158926,0.8333333330555555
OSM_MEDIUM,508,514,6.852527944781631,8.379552213301677,0.6666666664444444
OSM_MEDIUM,509,560,53.47244079869368,8.337428158854335,0.4999999998333333
OSM_MEDIUM,510,518,20.52138520383269,11.170059136146223,0.3333333332222222
OSM_MEDIUM,511,513,4.007909608403145,9.843311743817688,0.3333333332222222
OSM_MEDIUM,512,515,5.097084177946783,11.142171495810175,0.3333333332222222
OSM_MEDIUM,513,522,13.374357481775018,11.388594788481274,0.3333333332222222
OSM_MEDIUM,514,573,45.369636243915636,11.852936890101997,0.3333333332222222
OSM_MEDIUM,515,523,18.709693894039052,9.974077575382315,0.4999999998333333
OSM_MEDIUM,516,519,6.678823000342692,10.000817658841095,0.4999999998333333
OSM_MEDIUM,517,521,8.677896738907892,10.705607985522793,0.4999999998333333
OSM_MEDIUM,517,524,9.692810218085478,10.024889583148239,0.4999999998333333
OSM_MEDIUM,518,519,6.3305854581980165,9.156520885576091,0.4999999998333333
OSM_MEDIUM,519,526,13.715608082641614,9.3700381471227,0.4999999998333333
OSM_MEDIUM,520,525,6.612843770793951,9.33793000801776,0.4999999998333333
OSM_MEDIUM,520,527,6.314686907549562,8.475494378422091,0.4999999998333333
OSM_MEDIUM,521,529,17.256686505648613,9.70107594502741,0.3333333332222222
OSM_MEDIUM,522,544,18.43068328409725,12.262522553132474,0.1666666666111111
OSM_MEDIUM,523,541,21.667381523925858,9.755932874582065,0.4999999998333333
OSM_MEDIUM,524,535,9.02406918248031,11.060669881692386,0.3333333332222222
OSM_MEDIUM,525,542,20.312868241750206,9.955251729788866,0.4999999998333333
OSM_MEDIUM,526,532,10.93062005693528,8.574308924482864,0.4999999998333333
OSM_MEDIUM,527,528,1.4414570523215757,11.119535261344689,0.3333333332222222
OSM_MEDIUM,528,530,1.7841012127262252,11.092806266946413,0.3333333332222222
OSM_MEDIUM,529,540,7.781663635066818,9.680163111417132,0.3333333332222222
OSM_MEDIUM,530,534,1.78578821049555,9.5373506662469,0.3333333332222222
OSM_MEDIUM,531,538,6.484563755040108,12.270296892069073,0.1666666666111111
OSM_MEDIUM,532,543,8.230757420935849,9.667403519487856,0.4999999998333333
OSM_MEDIUM,532,537,9.402753282265778,9.15473067950765,0.6666666664444444
OSM_MEDIUM,533,537,4.802367467508938,8.913860408607766,0.4999999998333333
OSM_MEDIUM,534,536,1.967661105984514,11.423244518784188,0.3333333332222222
OSM_MEDIUM,535,547,19.415621666817003,9.47122491245176,0.3333333332222222
OSM_MEDIUM,536,539,2.848349530224002,10.182288450658215,0.3333333332222222
OSM_MEDIUM,537,578,51.8219788342823,8.896273547689995,0.6666666664444444
OSM_MEDIUM,538,548,5.73002021556226,10.904419133941428,0.3333333332222222
OSM_MEDIUM,539,545,3.264724680700034,10.521610480689683,0.3333333332222222
OSM_MEDIUM,540,547,6.7068100248718485,11.034827612274038,0.3333333332222222
OSM_MEDIUM,541,560,25.31433732706598,8.100082032205082,0.6666666664444444
OSM_MEDIUM,541,558,13.501592583566644,8.486073148286527,0.4999999998333333
OSM_MEDIUM,542,546,4.953776778194856,9.263247958499377,0.4999999998333333
OSM_MEDIUM,542,552,9.527037895116678,9.403151202397112,0.4999999998333333
OSM_MEDIUM,543,608,40.3116529515748,9.82501797992339,0.3333333332222222
OSM_MEDIUM,545,550,3.136433407748303,12.110497212746104,0.3333333332222222
OSM_MEDIUM,546,557,23.2835933252422,12.327991178281058,0.3333333332222222
OSM_MEDIUM,548,562,11.308367169426603,11.115693515857728,0.3333333332222222
OSM_MEDIUM,549,554,5.230666865887555,10.009653363638476,0.3333333332222222
OSM_MEDIUM,550,553,2.6076806292827936,11.171051059469914,0.3333333332222222
OSM_MEDIUM,551,581,19.7580819924755,11.461708687922373,0.1666666666111111
OSM_MEDIUM,552,563,10.536206682586652,12.374422491615691,0.3333333332222222
OSM_MEDIUM,553,556,2.442486204917449,11.719462538140942,0.3333333332222222
OSM_MEDIUM,554,571,13.066705486596543,11.031771549495677,0.3333333332222222
OSM_MEDIUM,555,572,13.99534986964818,12.9084395781279,0.1666666666111111
OSM_MEDIUM,556,561,3.950684731264873,9.91841561095907,0.3333333332222222
OSM_MEDIUM,557,564,12.182940685060014,10.021093442968802,0.3333333332222222
OSM_MEDIUM,558,586,15.112173614546139,10.497722000104337,0.3333333332222222
OSM_MEDIUM,559,582,11.74376288890094,11.960315319394567,0.1666666666111111
OSM_MEDIUM,560,567,4.368236190800515,9.846024978299752,0.4999999998333333
OSM_MEDIUM,561,566,2.8358026911535763,11.388040847313313,0.3333333332222222
OSM_MEDIUM,562,569,3.7521905774028808,11.467165510937672,0.3333333332222222
OSM_MEDIUM,563,568,2.683355341208755,10.264966372742965,0.3333333332222222
OSM_MEDIUM,564,576,19.9119844959446,11.272128904190296,0.3333333332222222
OSM_MEDIUM,565,583,9.5834354241448,9.607557248685083,0.4999999998333333
OSM_MEDIUM,566,570,3.6642389321106617,8.342291230702878,0.4999999998333333
OSM_MEDIUM,567,619,28.115991515019715,10.418981329726634,0.3333333332222222
OSM_MEDIUM,568,570,1.9450481426180435,8.743317996482647,0.4999999998333333
OSM_MEDIUM,569,578,5.0461134822725295,8.36976680018119,0.4999999998333333
OSM_MEDIUM,570,574,1.5752009405044747,8.420072064347218,0.4999999998333333
OSM_MEDIUM,571,575,2.4912943487007397,9.788985296335227,0.4999999998333333
OSM_MEDIUM,572,600,18.79477765856676,10.438962029103013,0.4999999998333333
OSM_MEDIUM,573,588,6.3522446488299265,9.97111592913238,0.4999999998333333
OSM_MEDIUM,574,577,1.6181147030899155,10.076124927838617,0.3333333332222222
OSM_MEDIUM,575,580,2.7251355096607317,10.125910610280897,0.4999999998333333
OSM_MEDIUM,575,589,8.012483723435771,10.667378227944079,0.4999999998333333
OSM_MEDIUM,576,584,9.945829317237116,11.534852105000322,0.3333333332222222
OSM_MEDIUM,577,585,2.2234750952865183,10.494272453520184,0.3333333332222222
OSM_MEDIUM,578,612,31.180547942428863,9.654663113949262,0.4999999998333333
OSM_MEDIUM,579,600,15.287426665903503,11.798389986035136,0.3333333332222222
OSM_MEDIUM,580,607,16.805613174919316,10.623481710904757,0.3333333332222222
OSM_MEDIUM,581,587,1.483239338905514,10.23302122690223,0.3333333332222222
OSM_MEDIUM,582,592,4.390503885068298,10.008154215406913,0.3333333332222222
OSM_MEDIUM,583,628,26.661008599397718,8.6917676518931,0.6666666664444444
OSM_MEDIUM,583,590,4.277442917085468,8.989911233917486,0.4999999998333333
OSM_MEDIUM,584,596,19.61184526672607,12.259168649203536,0.3333333332222222
OSM_MEDIUM,585,606,11.399796434199272,9.647499018335905,0.3333333332222222
OSM_MEDIUM,586,601,9.59674664116194,10.922032572951052,0.3333333332222222
OSM_MEDIUM,587,591,1.5634364164422336,9.85770874274832,0.3333333332222222
OSM_MEDIUM,588,593,9.17422969951372,9.570451504801454,0.4999999998333333
OSM_MEDIUM,588,613,12.837025349144094,8.18818417305355,0.4999999998333333
OSM_MEDIUM,589,594,1.9740872924036406,11.643353623917577,0.3333333332222222
OSM_MEDIUM,590,634,53.41531518825794,9.75541858100348,0.3333333332222222
OSM_MEDIUM,591,595,1.5124489018727207,9.696085910144548,0.3333333332222222
OSM_MEDIUM,592,593,5.847611529590682,11.146183570541691,0.3333333332222222
OSM_MEDIUM,594,603,10.459232363418913,9.596261490348457,0.3333333332222222
OSM_MEDIUM,595,597,1.4720355877228544,9.839558020802482,0.3333333332222222
OSM_MEDIUM,596,604,21.25942123364302,10.445020916594585,0.3333333332222222
OSM_MEDIUM,597,598,1.6161219623201697,9.552267077151539,0.3333333332222222
OSM_MEDIUM,598,599,1.659485813890001,11.335391396511163,0.3333333332222222
OSM_MEDIUM,599,602,1.5760344650963771,9.427704717227448,0.3333333332222222
OSM_MEDIUM,600,609,5.078799249976906,9.301280173339347,0.4999999998333333
OSM_MEDIUM,601,611,5.520679608969555,10.58742880033188,0.3333333332222222
OSM_MEDIUM,602,605,1.6307358912670271,11.939695182795491,0.3333333332222222
OSM_MEDIUM,603,610,4.434338695332815,9.988598769395782,0.3333333332222222
OSM_MEDIUM,604,622,27.884209871030954,12.049877774390898,0.3333333332222222
OSM_MEDIUM,605,623,17.753621783987253,11.590381415075763,0.3333333332222222
OSM_MEDIUM,606,658,52.46299456031259,10.210093002531714,0.3333333332222222
OSM_MEDIUM,607,614,4.083990146880825,9.631595497309501,0.3333333332222222
OSM_MEDIUM,608,629,14.293706454662232,12.18505347526263,0.3333333332222222
OSM_MEDIUM,609,616,4.723244750602425,11.380026154571484,0.3333333332222222
OSM_MEDIUM,610,615,3.7908407028453337,10.842395847530588,0.3333333332222222
OSM_MEDIUM,611,627,9.709036306943753,11.870825769491681,0.3333333332222222
OSM_MEDIUM,612,617,5.867947280230035,12.063794173075745,0.3333333332222222
OSM_MEDIUM,613,635,16.226396887113793,9.439758741560214,0.3333333332222222
OSM_MEDIUM,614,618,2.438974985665321,10.986977563382883,0.3333333332222222
OSM_MEDIUM,615,620,5.312881779378224,11.929048018658866,0.3333333332222222
OSM_MEDIUM,616,621,3.702598813766935,9.751631245352549,0.3333333332222222
OSM_MEDIUM,617,625,5.602970663180728,11.164206860488417,0.3333333332222222
OSM_MEDIUM,618,631,11.117344811298416,9.940807368055662,0.3333333332222222
OSM_MEDIUM,619,632,22.002448481408248,10.299099423842334,0.3333333332222222
OSM_MEDIUM,620,624,6.1892117554352435,12.23651787359223,0.3333333332222222
OSM_MEDIUM,621,624,3.587801265781589,11.168702589099858,0.3333333332222222
OSM_MEDIUM,622,626,9.111776799665211,10.159424890115039,0.3333333332222222
OSM_MEDIUM,623,628,9.521614047181785,10.719393828934692,0.4999999998333333
OSM_MEDIUM,625,631,10.897455197273448,10.57783096083452,0.3333333332222222
OSM_MEDIUM,626,630,8.16201642487163,9.49009046951608,0.3333333332222222
OSM_MEDIUM,627,636,8.14657539466113,11.80931132724063,0.3333333332222222
OSM_MEDIUM,628,633,5.607071196826296,9.534331658535505,0.4999999998333333
OSM_MEDIUM,629,641,13.629572796308706,12.968704280715626,0.1666666666111111
OSM_MEDIUM,630,637,19.638737925036235,11.158790192314944,0.3333333332222222
OSM_MEDIUM,632,643,9.458898253550267,13.709031079654585,0.1666666666111111
OSM_MEDIUM,633,657,38.76063491282236,11.959158978603098,0.3333333332222222
OSM_MEDIUM,634,640,10.222514512639147,9.527761658148918,0.3333333332222222
OSM_MEDIUM,635,642,5.96454802216357,10.914347732005611,0.3333333332222222
OSM_MEDIUM,636,639,4.276841259298912,10.983110964230548,0.3333333332222222
OSM_MEDIUM,637,638,8.050687179165125,11.91638209368763,0.1666666666111111
OSM_MEDIUM,639,644,4.399318775807778,11.233803341343384,0.3333333332222222
OSM_MEDIUM,640,645,7.116514472213795,11.702179225134577,0.3333333332222222
OSM_MEDIUM,642,647,8.100998801616921,11.816162053047258,0.3333333332222222
OSM_MEDIUM,644,648,4.915666600241665,9.478589117991506,0.3333333332222222
OSM_MEDIUM,645,646,5.156081134637179,11.304620611772783,0.3333333332222222
OSM_MEDIUM,646,650,4.010271517790016,11.519612110500912,0.3333333332222222
OSM_MEDIUM,647,651,6.943453515890245,11.920815130777193,0.3333333332222222
OSM_MEDIUM,648,649,0.6475213829527522,11.293879149802272,0.3333333332222222
OSM_MEDIUM,649,652,6.18454363931763,10.012895879858513,0.3333333332222222
OSM_MEDIUM,650,653,6.32166920154149,13.217387861979255,0.1666666666111111
OSM_MEDIUM,651,654,3.375605876530294,11.290954366393981,0.3333333332222222
OSM_MEDIUM,652,655,5.974674316384479,12.531164365898414,0.1666666666111111
OSM_MEDIUM,654,656,7.830269622566293,11.96351424581426,0.1666666666111111
OSM_MEDIUM,657,660,13.10996193754371,11.733919499557905,0.3333333332222222
OSM_MEDIUM,658,659,3.858107810412622,13.454163758454937,0.1666666666111111
OSM_MEDIUM,660,661,9.382867943044003,10.499130700639036,0.3333333332222222
OSM_MEDIUM,661,662,6.83469694330985,12.34614193429787,0.1666666666111111
