u,v,length_m,lon_u,lat_u,lon_v,lat_v,speed_mps,congest_base
564,566,0.846,-3.1866860,55.9473530,-3.1866800,55.9473600,11.316727,0.250000
565,579,5.622,-3.1866840,55.9474440,-3.1865980,55.9474580,13.014286,0.250000
566,568,0.757,-3.1866800,55.9473600,-3.1866760,55.9473670,13.125547,0.250000
567,570,1.276,-3.1866790,55.9473900,-3.1866750,55.9473790,10.444845,0.250000
568,569,0.740,-3.1866760,55.9473670,-3.1866750,55.9473730,11.785392,0.250000
569,570,0.656,-3.1866750,55.9473730,-3.1866750,55.9473790,10.675304,0.250000
571,577,3.923,-3.1866740,55.9448220,-3.1866170,55.9448370,12.000121,0.250000
572,586,12.731,-3.1866700,55.9475990,-3.1864740,55.9476320,14.001528,0.125000
573,585,10.429,-3.1866370,55.9479680,-3.1864770,55.9479950,12.267897,0.125000
574,584,9.921,-3.1866310,55.9447500,-3.1864790,55.9447770,12.250756,0.250000
575,577,1.923,-3.1866310,55.9448530,-3.1866170,55.9448370,11.223144,0.250000
575,578,0.974,-3.1866310,55.9448530,-3.1866170,55.9448570,12.555028,0.250000
576,582,15.884,-3.1866200,55.9451460,-3.1865210,55.9450150,10.347660,0.250000
578,580,3.874,-3.1866170,55.9448570,-3.1865610,55.9448720,10.071812,0.250000
579,590,13.040,-3.1865980,55.9474580,-3.1863970,55.9474920,11.301829,0.125000
580,581,1.934,-3.1865610,55.9448720,-3.1865480,55.9448560,11.060045,0.250000
581,584,9.870,-3.1865480,55.9448560,-3.1864790,55.9447770,10.825130,0.250000
582,588,11.337,-3.1865210,55.9450150,-3.1864510,55.9449210,11.666384,0.250000
583,587,4.205,-3.1865150,55.9463500,-3.1864530,55.9463650,14.316390,0.125000
588,591,26.439,-3.1864510,55.9449210,-3.1862860,55.9447020,13.720885,0.125000
